"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"CGI_10022033" 184.5913273792 0.983345441135675 0.355522146213028 2.76591894938229 0.00567626408256259 0.0370980024056899
"CGI_10022035" 263.386002278337 1.20538128784045 0.396656724072763 3.03885252584129 0.00237481075616336 0.019527655837365
"CGI_10022039" 215.637884156867 -1.02338492887391 0.382211472368345 -2.67753587440111 0.0074165909741237 0.0449011543259275
"CGI_10022069" 524.823780173214 2.16782199142799 0.429321704583943 5.04941159107909 4.43172974538013e-07 2.19842855893775e-05
"CGI_10022070" 64.5569932758251 1.25106486009138 0.396110401380998 3.15837416975083 0.00158651783089042 0.0147868674217898
"CGI_10022071" 679.825922206458 4.12724775429986 0.496015889896869 8.32079745501296 8.73734468854502e-17 4.4065341712562e-14
"CGI_10022073" 175.944813341586 1.84341799607124 0.398469077273214 4.62625107244464 3.72343895334996e-06 0.000126596924413899
"CGI_10022075" 422.709022828741 0.830402781793644 0.302531482466491 2.74484749495656 0.00605390235260399 0.0388803152153795
"CGI_10022089" 25.4448546353863 -2.18281251944009 0.670205051836724 -3.25693235743001 0.00112623267810714 0.0114233969294487
"CGI_10022093" 5071.13870076879 1.4984654059089 0.47366385531234 3.16356291302995 0.00155850662953909 0.0145856940030473
"CGI_10022095" 460.105775946657 -1.07841080061424 0.309611856095602 -3.48310563495104 0.000495632754264836 0.00617618962692681
"CGI_10022097" 22.6620145316874 -1.46047232614369 0.536773252500354 -2.7208366276461 0.00651169345235379 0.0409087565124344
"CGI_10022103" 22.7984411729211 -3.57958535581221 0.760325000004019 -4.70796745575022 2.50199033549346e-06 9.14098117252812e-05
"CGI_10022106" 96.9844843477719 1.5039314223901 0.57073808686399 2.63506406354215 0.00841214045542121 0.0488269891651622
"CGI_10022107" 57.1245939956065 1.28479791942197 0.457713714010649 2.80699022138559 0.00500067596791522 0.0336018774513208
"CGI_10022129" 49.0712215225031 -2.15615359712424 0.551357384702107 -3.91062794649823 9.2056480238171e-05 0.0016831595722097
"CGI_10022149" 1764.67746430252 1.47587323709429 0.45551971319024 3.23997665602216 0.00119539485615268 0.0119316047324398
"CGI_10022154" 5027.01673143445 -0.883928599100778 0.333758356825239 -2.64840888931994 0.00808716449516023 0.0475333630864775
"CGI_10022157" 323.705241779486 1.2776198157804 0.384939094740164 3.31901808165991 0.00090334579851065 0.00971056620352834
"CGI_10022164" 215.200137844038 1.20378206584421 0.342144312373706 3.51834597948652 0.000434245808368044 0.00557184939698247
"CGI_10022176" 430.002041628507 -1.66962347415434 0.324141662201858 -5.15090674494842 2.59230070941575e-07 1.39247963550747e-05
"CGI_10022178" 331.23376605702 1.04937661124112 0.348050768888545 3.01501017967055 0.00256970630864719 0.02072608459007
"CGI_10022182" 47.2142410121013 -1.54889840332261 0.407266919047705 -3.80315299593774 0.000142866060969463 0.00238407739242791
"CGI_10022201" 148.657496550592 -1.38553905407881 0.349287878437098 -3.96675390018818 7.28581544355951e-05 0.00140724750205603
"CGI_10022206" 26.939624752726 1.97211811733249 0.517149616194122 3.81343823059557 0.00013704678969657 0.00230177753351613
"CGI_10022215" 188.141023112329 1.65888550751828 0.37213114908422 4.4577980413643 8.28058608782098e-06 0.000245657387272022
"CGI_10022225" 500.068362456728 -1.69879185826582 0.636092615718048 -2.67066747245313 0.00757005982224991 0.0454353739281882
"CGI_10022236" 1037.99297173669 1.85098121186793 0.332682770624025 5.56380244277748 2.63958762611186e-08 1.94814442844256e-06
"CGI_10022237" 1497.36971201288 3.42383431524866 0.439598976192872 7.78854023933503 6.77877840458798e-15 2.28531176525121e-12
"CGI_10022245" 1593.44172715653 1.56606516638736 0.383910615599229 4.07924423747168 4.51823484890695e-05 0.000959451133529294
"CGI_10022251" 2489.16511236738 -1.93533518154232 0.482122234479247 -4.01420022379331 5.96476981723294e-05 0.00119532407065873
"CGI_10022253" 364.729720903044 1.32472825372254 0.366432962108124 3.61519947905682 0.000300116440866484 0.00418182202637904
"CGI_10022258" 171.555811326565 1.28647194329479 0.436456409030358 2.94753821155438 0.00320315162109128 0.0241814639636313
"CGI_10022260" 360.627529247238 1.97584192957006 0.305200221668889 6.47392036206856 9.54922455188885e-11 1.40955870702515e-08
"CGI_10022269" 1305.93929776838 3.52392091314891 0.426518546404865 8.26205787028986 1.43182252807439e-16 6.6656845691586e-14
"CGI_10022296" 109.688192553479 -1.59055174497994 0.494973458005432 -3.21340815200335 0.00131169743481382 0.012721783454316
"CGI_10022301" 17.9077909628516 -2.06603666004435 0.654220528894392 -3.1580125795439 0.00158848703123907 0.0147948746572851
"CGI_10022310" 526.885872294559 1.36978762631271 0.452795053804211 3.025182397211 0.00248483226002553 0.0202398450035996
"CGI_10022319" 43.7670748424486 1.33493023741237 0.453848647070701 2.94135555108179 0.00326779211787933 0.0245600345102509
"CGI_10022328" 317.998105759171 1.90183637543834 0.429489484557942 4.42813257091925 9.50524744881763e-06 0.000272633922086466
"CGI_10022360" 27.5677187392976 2.33545968144832 0.708549590135254 3.29611323464672 0.000980324936691453 0.0103301100119385
"CGI_10022361" 127.314325106892 2.14652504583207 0.579703223719317 3.70279991210018 0.000213233054014196 0.00325332716695945
"CGI_10022362" 755.905725405851 1.92805404578202 0.425544835155349 4.53078944097198 5.87636845035963e-06 0.000187506758496888
"CGI_10022380" 126.261569409402 -2.26983843674825 0.483945988721884 -4.69027224038567 2.72841784424137e-06 9.82880047223141e-05
"CGI_10022383" 131.471964066178 2.40126915940073 0.50012331482927 4.80135416246384 1.57596261418483e-06 6.28861037871204e-05
"CGI_10022398" 665.529096212922 -1.22216435006612 0.447046304335779 -2.73386523546373 0.0062595658162534 0.0398491074587735
"CGI_10022399" 155.42968136002 1.09142538802568 0.413672715214419 2.63837895970479 0.00833034327397556 0.0484930580771657
"CGI_10022401" 197.913531953429 1.58800545225245 0.418102438750002 3.79812530393294 0.000145794618951956 0.00242625765507948
"CGI_10022430" 444.034527566676 1.98981938526645 0.539535406798074 3.68802373337318 0.000226002574602913 0.00339115929296735
"CGI_10022433" 204.821776841535 1.62331502924002 0.504127296958249 3.22004985453995 0.00128168305171987 0.0125108803693688
"CGI_10022434" 308.794216117874 -1.66903925753522 0.355258796904928 -4.69809409950198 2.62600447357767e-06 9.52930678003916e-05
"CGI_10022441" 58.3416722161888 -2.98594055505479 0.735247533889312 -4.06113644374945 4.88344191782128e-05 0.00102129250877082
"CGI_10022450" 416.0914443598 1.2202659589341 0.400477033599527 3.04703105685295 0.00231113829652739 0.0191961321873722
"CGI_10022460" 194.787732484 -1.17342527708008 0.338675330289746 -3.46474978285599 0.00053072502436113 0.00650630894145893
"CGI_10022471" 39.9832831355054 1.27259199416091 0.475950753804135 2.67378921871529 0.00749995743846023 0.0451954467015742
"CGI_10022479" 268.7331409776 1.99454440871576 0.342900738627386 5.81668157583975 6.00273326834659e-09 5.64692358653372e-07
"CGI_10022481" 91.9015120832132 2.32731368493155 0.520355502716888 4.4725455439217 7.7293931024331e-06 0.000234673680882567
"CGI_10022502" 432.389734617192 1.83897123220354 0.434425616740082 4.23310956200773 2.3048215009579e-05 0.000563207795038919
"CGI_10022512" 40.961971313353 1.46506798552885 0.553037300459889 2.64913050948019 0.00806991613243866 0.047462713735198
"CGI_10022526" 2003.24331185694 -1.32783801916062 0.414339814822075 -3.20470775836693 0.00135199677284408 0.0130360347359305
"CGI_10022542" 508.370693782403 1.41119665269452 0.463662872608437 3.04358346562347 0.00233778580509515 0.0193458701355094
"CGI_10022557" 380.264433868425 1.1518591410669 0.413718821285391 2.78415938991649 0.00536666544003644 0.0354188214210475
"CGI_10022559" 39.5004009996421 -1.39103366245812 0.511422173295923 -2.71993224989333 0.00652952929847562 0.0409216893141606
"CGI_10022563" 291.937201616411 1.27915451850621 0.418508577321035 3.05645950363635 0.00223967732392366 0.018790934146561
"CGI_10022576" 228.15529010003 -1.21425067701657 0.419777529975846 -2.89260522612164 0.00382061178312719 0.0275922941664508
"CGI_10022586" 187.485623379704 1.41461460195124 0.402335431132943 3.51600801840347 0.000438087753228871 0.00560925334811239
"CGI_10022616" 204.356591776416 1.43404300018058 0.46028554591351 3.11555079865584 0.00183601722051588 0.0163726565106514
"CGI_10022643" 193.265729550072 -1.30503021152028 0.435189418763121 -2.99876365383467 0.00271077500611906 0.0214782538503025
"CGI_10022644" 203.236454201875 -1.02326417991121 0.370674773858851 -2.76054442350818 0.00577051095071896 0.0375248555950048
"CGI_10022651" 1129.28762983919 1.80634281892398 0.374370214494057 4.8250174532853 1.39991007955425e-06 5.69882677228408e-05
"CGI_10022686" 173.008172979371 -1.01147900225418 0.337862417559181 -2.99376003274175 0.0027556258139627 0.0216772713510861
"CGI_10022696" 154.821415065747 2.61245042553584 0.439147111516501 5.94891861297755 2.699198015899e-09 2.81647351590013e-07
"CGI_10022697" 532.607342285916 1.83449918395507 0.532494502972002 3.44510445406706 0.000570838754650957 0.00691404164739345
"CGI_10022698" 218.541987102229 1.79545435926912 0.377945943689644 4.75055861624349 2.02855480487805e-06 7.83626405050336e-05
"CGI_10022699" 433.811826306332 1.08154864055028 0.381382162138838 2.83586582677286 0.00457016413551502 0.0314302651683374
"CGI_10022729" 13338.9138897083 -1.23813820752548 0.441434646724605 -2.8048052338264 0.00503469922761227 0.0337580532008291
"CGI_10022730" 43902.4572232371 -1.2714438827764 0.364680742142616 -3.48645742932919 0.000489463278821068 0.00611216009334993
"CGI_10022746" 117.39761350399 -1.24880252380961 0.460361234178739 -2.71265786754918 0.00667459800593146 0.0416352485146655
"CGI_10022757" 264.112119185703 1.13336139585763 0.427740154690495 2.6496492869081 0.00805753652890797 0.0474052602783062
"CGI_10022771" 272.70401051555 1.26634992684114 0.475121709492498 2.66531691046867 0.00769158016232378 0.0459875528575389
"CGI_10022778" 1695.98454826618 1.51296867534712 0.44041524881395 3.43532309433333 0.000591847739993555 0.00710687008420833
"CGI_10022779" 92.0976180841061 -2.4430565096378 0.515027993251972 -4.74354120872524 2.10014197034338e-06 8.07842746049881e-05
"CGI_10022780" 225.818399320158 -1.24643178233166 0.428637744540447 -2.90789086637245 0.00363875298432687 0.0266284559385081
"CGI_10022784" 25.164496823198 -1.99043079740873 0.563280203514331 -3.53364237725797 0.000409875262440736 0.00533837536935007
"CGI_10022804" 234.360114561361 1.30977133656748 0.487954662324217 2.68420703335183 0.00727020700079594 0.0441759967558404
"CGI_10022812" 76.556820221429 -1.269264616137 0.435444030516837 -2.91487430572991 0.0035583182278891 0.0261769958450383
"CGI_10022821" 230.386969196575 1.04429531697126 0.390940742275728 2.67123685009716 0.00755723015916877 0.0453904557366583
"CGI_10022824" 1062.99651996529 -1.11491959752887 0.344934240812265 -3.23226709793556 0.00122812203378466 0.0121646391955234
"CGI_10022855" 267.065568985384 1.22654021930441 0.407913189432639 3.00686580154563 0.00263956261145731 0.0211771536781347
"CGI_10022856" 1678.74077905839 1.16231547879136 0.366333701789346 3.17283251067009 0.00150959584643092 0.0142436594965511
"CGI_10022861" 59.9600577219612 1.16719302672872 0.388831797528224 3.00179417976739 0.00268393572900324 0.021391368347578
"CGI_10022870" 30.3011610242556 -2.12997127246567 0.631921743037493 -3.37062507491421 0.000749978520660743 0.0084944541616447
"CGI_10022889" 70.3704280528625 -1.32339926579432 0.489326844501971 -2.70453027595747 0.00684010361510118 0.0422842768933528
"CGI_10022898" 238.191805247597 1.45192603663132 0.36769705246409 3.94870186448699 7.85761395140554e-05 0.00149819737459489
"CGI_10022905" 192.768709296996 2.56390295738334 0.408947136676049 6.26952172406177 3.62158768068606e-10 4.7304709302544e-08
"CGI_10022908" 177.938687525215 2.64976139559756 0.398270499360105 6.65317014404756 2.86846260805747e-11 4.73452791926286e-09
"CGI_10022911" 102.182114643654 -0.96217473686032 0.352178113511977 -2.73206851858384 0.00629380503948007 0.0399726188695267
"CGI_10022918" 61.0065972215127 1.64348650000763 0.465894064890135 3.52759698794444 0.000419350099920762 0.00542287778786421
"CGI_10022934" 43.0120175535046 2.24755725185987 0.662319195823983 3.39346536538733 0.000690142850832954 0.00795065583738777
"CGI_10022970" 1349.06182778927 1.16477713516206 0.328537759649457 3.54533718256571 0.000392111147270464 0.00516255981859503
"CGI_10022973" 466.326556306008 1.53403139667361 0.369406401927514 4.15269304665332 3.28585356567941e-05 0.000744793474887332
"CGI_10022978" 431.217939636736 -2.74070574770319 0.50758967660083 -5.3994513167739 6.68450198658584e-08 4.39723978508886e-06
"CGI_10022981" 92.2652059704704 1.52707987092737 0.352929143697662 4.32687381644953 1.51240543858891e-05 0.000406201673713317
"CGI_10022996" 1374.22797343998 0.980556329009927 0.345884038401083 2.83492795314505 0.0045836021334165 0.0314820042958909
"CGI_10022998" 407.832132282098 2.11072235006338 0.456218286141198 4.62656235881374 3.71784963270724e-06 0.000126596924413899
"CGI_10022999" 121.301418410272 1.84015358640562 0.544671720980503 3.37846360573489 0.000728920801720327 0.00828696686038463
"CGI_10023034" 28.5072076093679 1.30410739443543 0.478905266358033 2.72310096807428 0.00646722892460175 0.0407280639455669
"CGI_10023068" 486.795509555659 1.79067993385239 0.393746877334504 4.54779462880955 5.42109975262384e-06 0.000175134318698645
"CGI_10023084" 1380.46809106064 1.28307595725268 0.375447782587062 3.41745514758806 0.000632095083872531 0.00746910953173194
"CGI_10023093" 846.10887597586 2.18696050138071 0.49831497474948 4.38871118107612 1.1402437811082e-05 0.000320468515321989
"CGI_10023094" 1133.65235590389 4.36786724136761 0.434602704278951 10.0502532505276 9.16316320514925e-24 1.51242173775173e-20
"CGI_10023095" 456.28573477731 -0.831107111722592 0.278205244985294 -2.98738836417884 0.00281372035615718 0.0219158759272371
"CGI_10023096" 279.340041254705 -1.68511694464208 0.377474322758947 -4.46418959659459 8.03723722236389e-06 0.000241996814277345
"CGI_10023108" 303.899473192248 1.58650827680711 0.48551530139985 3.26767925178227 0.00108433176735161 0.0110975916392536
"CGI_10023109" 3935.32436164295 1.25988507290953 0.289945246113882 4.34525169767633 1.39116055536644e-05 0.000378993877198812
"CGI_10023128" 54.3437751206014 1.58287045720625 0.451918394074805 3.50255815642733 0.000460813174121443 0.00582221571979744
"CGI_10023131" 65.7634807179483 2.48394785499873 0.491470379372811 5.05411507844808 4.3239084987237e-07 2.15081870418705e-05
"CGI_10023154" 1044.87394184201 0.767852152458228 0.286782282717621 2.67747416326375 0.0074179573426481 0.0449011543259275
"CGI_10023161" 70.196973035351 -1.88651852870819 0.443358323751102 -4.25506509666268 2.08988204194139e-05 0.000526998588242888
"CGI_10023174" 656.415382624817 -1.36317020290123 0.471360140741171 -2.89199294780794 0.00382806539476308 0.0276241475784255
"CGI_10023183" 329.259232411109 1.45234200309424 0.483652259356969 3.00286409294391 0.0026745183982509 0.0213444202367663
"CGI_10023194" 841.951855238625 -1.63657744112871 0.443327318825838 -3.6915781447063 0.00022286689934854 0.00335794658080259
"CGI_10023206" 21.9975505356434 1.67975204034763 0.626773997789559 2.67999637233134 0.00736229580522248 0.0446459060252569
"CGI_10023243" 18.403562335721 -2.08809934068089 0.586487665310355 -3.56034655831324 0.000370365678594144 0.00494074890562475
"CGI_10023255" 96.2024486044067 1.4949209387663 0.501453707280868 2.98117436776469 0.00287145245037302 0.022184719442116
"CGI_10023273" 116.005343479177 -1.30551859583144 0.352521506136012 -3.70337290947501 0.000212751787715409 0.00325144903851933
"CGI_10023276" 32.0385632820879 -1.64158688959812 0.545577695242401 -3.00889663179642 0.00262198307890064 0.021073362009969
"CGI_10023278" 51.5519548271407 -1.83118754199652 0.5230535892903 -3.50095588576525 0.000463592576132547 0.00585325925748437
"CGI_10023293" 153.852983255761 1.11023575722309 0.313887156644035 3.53705379058297 0.000404617249775262 0.00528505812008608
"CGI_10023294" 54.0156340027207 2.10717204499935 0.477159774170606 4.41607226565151 1.00510494409273e-05 0.000285581930593859
"CGI_10023303" 78.5286063035077 -1.28481586546992 0.453912004729379 -2.83053951445045 0.00464695707277116 0.0318377934389559
"CGI_10023305" 270.993138360905 1.69864493012457 0.400685977768831 4.2393420892422 2.24175821115404e-05 0.000553760028322622
"CGI_10023348" 341.195395689682 -1.11837248502113 0.387613850485931 -2.88527482601328 0.00391072107032323 0.0280422795232183
"CGI_10023349" 144.801461326333 1.05594715450293 0.364487653912431 2.89707248837741 0.00376662712980014 0.0273327952630893
"CGI_10023359" 224.843566020641 1.40767597155349 0.476419523478382 2.95469833241912 0.00312974914071095 0.0237656735251978
"CGI_10023363" 505.285962932843 -0.85235781088062 0.284737829440945 -2.99348285598068 0.00275813003926477 0.021683998599893
"CGI_10023368" 80.3196517653327 -1.34551029778506 0.429629847194378 -3.13178962442131 0.00173744323622743 0.0157646273847802
"CGI_10023373" 432.885061141648 1.3884198073962 0.478034884705495 2.90443198146841 0.00367920137196642 0.0268595014513158
"CGI_10023382" 75.058539377105 1.52103540097861 0.473149051269748 3.21470664877535 0.00130577889739054 0.0126711500058913
"CGI_10023400" 513.59272590996 1.32615361985928 0.496217709378748 2.67252376284513 0.00752830423291032 0.0452895598584227
"CGI_10023420" 21.7240796017233 1.73097622579452 0.619630134902099 2.79356365724209 0.00521307675384594 0.0346064429772676
"CGI_10023426" 274.505257620799 1.81257498355876 0.315262031590101 5.74942366011091 8.95481739314666e-09 7.89241090242576e-07
"CGI_10023427" 525.280177696593 1.30485031019951 0.35048960794014 3.72293580362692 0.000196919604133688 0.00306627129729952
"CGI_10023429" 78.7441124460501 -0.970486600034601 0.351540450757092 -2.76066836105069 0.00576832180239643 0.0375240597077426
"CGI_10023430" 1165.80654774903 1.87401094720116 0.346491816265394 5.40852874217892 6.35445906657169e-08 4.2106408325794e-06
"CGI_10023433" 194.009945661858 1.12276884263849 0.348559325480576 3.22117000051705 0.00127668394481632 0.0124822152407566
"CGI_10023457" 225.59108341315 -1.70982952644015 0.515250949979 -3.31844031827566 0.000905216645848942 0.00972491918463515
"CGI_10023469" 67.9097711618225 -1.99213714616441 0.558795308241576 -3.56505703749247 0.000363777069087996 0.00488516010825567
"CGI_10023473" 588.713455187652 -3.26935189484995 0.528569224294516 -6.18528613581991 6.1989924266231e-10 7.60465584444385e-08
"CGI_10023474" 143.863302648794 1.20199976251698 0.398011250619759 3.02001453638634 0.00252762553956616 0.0204781656833392
"CGI_10023476" 1079.2669546122 1.48843636277854 0.328960031646253 4.5246723601338 6.04891396417718e-06 0.000190722927958022
"CGI_10023477" 106.680226242723 1.542509151392 0.41888983236467 3.68237429560989 0.000231071814058715 0.00344444979971267
"CGI_10023484" 81.1387356265134 1.46545637430195 0.382902539492833 3.8272307523554 0.000129593016209565 0.00219486082304186
"CGI_10023493" 242.864229343285 1.67172499147116 0.487696015057164 3.4278012119398 0.000608490850519733 0.00724975311534771
"CGI_10023519" 154.461269475078 -1.11606108318128 0.332160190280976 -3.3600085616437 0.000779400571363622 0.0087242890096658
"CGI_10023541" 96.6860222884436 1.62156663891637 0.560039094056582 2.89545257844543 0.00378612230390417 0.0274414517164408
"CGI_10023544" 141.310657803728 2.6186188757998 0.524918311901734 4.98862168917821 6.08116006514558e-07 2.87524849330164e-05
"CGI_10023570" 164.057467537601 -1.58779467157103 0.479356411324471 -3.31234679261704 0.000925167840249417 0.0098982600516019
"CGI_10023576" 17.1762570448327 -1.66482596595785 0.577134480257468 -2.88464131481999 0.00391859844672386 0.0280765877658715
"CGI_10023580" 942.912731920258 -1.31786641495847 0.379482143903284 -3.47280217562582 0.000515054843140876 0.00637011970849165
"CGI_10023592" 144.408679092786 -1.55798296154862 0.497437897677638 -3.13201500895347 0.00173610999821308 0.0157604065637783
"CGI_10023598" 199.817131787936 2.61283823943878 0.376135720263095 6.94653046408668 3.74379116663736e-12 7.55247471349644e-10
"CGI_10023611" 161.007667613731 -0.995603585602992 0.31696545628904 -3.14104759950593 0.00168344669558974 0.0153978126977971
"CGI_10023624" 101.036838986728 -1.29005332469215 0.408724183361325 -3.15629311210026 0.00159788198397617 0.0148242949928826
"CGI_10023627" 378.527717350605 -1.15896870066398 0.422944430214606 -2.74023871191755 0.00613945758842273 0.0392769527749835
"CGI_10023629" 75.6209128296121 -1.48501386595815 0.380154828229962 -3.90633961660442 9.37047885312189e-05 0.00170238844504026
"CGI_10023636" 2081.38532490728 3.38047697989797 0.325133735833618 10.3971892403927 2.55354508032917e-25 5.79527055980704e-22
"CGI_10023641" 59.5371902727885 1.37936571294825 0.459713558894522 3.00048951409052 0.00269546034331725 0.0214174083121523
"CGI_10023657" 82.4162410250177 -1.66246846176565 0.406363830371777 -4.09108374690897 4.29362036793205e-05 0.00092254404023875
"CGI_10023666" 107.656411203723 -1.27663346858494 0.352800346759097 -3.61857203461498 0.000296233048293667 0.00413723632678447
"CGI_10023671" 48.3926141073047 1.67666280127202 0.553538870760252 3.02898836890935 0.00245374129610008 0.0200495620936062
"CGI_10023673" 195.815751023442 1.13612844016751 0.395738289234506 2.87090855515946 0.00409293908019578 0.0288930109908859
"CGI_10023676" 401.768692995856 1.43798123863954 0.400937950296754 3.5865430986895 0.000335090702696456 0.004574452731371
"CGI_10023708" 27.4617202539605 1.8283957977016 0.556256511576486 3.28696520337307 0.00101273346789649 0.0105612802085748
"CGI_10023713" 131.609985030497 -1.02683731807253 0.337530979066819 -3.04220169926759 0.00234854466506074 0.0194223136882734
"CGI_10023718" 91.1969772682913 0.932347487741381 0.351752188982076 2.65058048519746 0.00803535795573789 0.047310490463898
"CGI_10023724" 2401.48513383512 -2.85534798179186 0.369187438965882 -7.73414174054751 1.04102998904065e-14 3.31595447035475e-12
"CGI_10023731" 139.835170957847 -1.54093715575913 0.561909570284528 -2.74232231883658 0.00610064455277991 0.0390837341214792
"CGI_10023733" 129.063383208305 1.40406353555613 0.393305324577933 3.5699072649547 0.000357107624577894 0.00480982643311294
"CGI_10023734" 96.9989874164661 2.1042336906695 0.549956077805372 3.82618499111156 0.000130144503251541 0.00220214687887696
"CGI_10023737" 70.2201173481615 1.45441480949798 0.529154985468095 2.74856110107588 0.00598574773987193 0.0385653782700904
"CGI_10023741" 174.455590908134 -1.06668524344565 0.384566105897707 -2.77373701708748 0.00554164558725322 0.0363753135510374
"CGI_10023746" 616.974701604565 1.38183937502042 0.483238833864035 2.85953710294985 0.00424259785414827 0.0296253842201317
"CGI_10023761" 229.566974127481 -1.66472248765191 0.452382616291487 -3.67989933233699 0.000233326044314529 0.00346950668351728
"CGI_10023769" 121.423744041604 2.06089935380217 0.497607364797761 4.14161746709631 3.44865173172977e-05 0.000775882538305894
"CGI_10023786" 31.7086891942623 1.33391874816648 0.487274875101454 2.73750775245441 0.00619066609461704 0.0395488154869342
"CGI_10023797" 41.5457092952546 -1.41860003938438 0.435878073677147 -3.25457995034439 0.00113560191047787 0.0114927470940001
"CGI_10023805" 1613.77545648381 1.70034409095173 0.274265948819292 6.1996179192921 5.66003972682561e-10 6.9907266177038e-08
"CGI_10023807" 29.3993222733302 -1.22584096347131 0.463688179956796 -2.64367524655368 0.00820112993736843 0.0481082946116202
"CGI_10023815" 30.341977124321 1.65316248419683 0.607755287895512 2.72011205352285 0.00652597977376108 0.0409216893141606
"CGI_10023823" 332.598303652436 2.65530975097627 0.334691254921671 7.93360959370658 2.12866544647512e-15 8.05167705129215e-13
"CGI_10023842" 164.900232281668 -1.15824777428572 0.371425154936719 -3.1183880760124 0.00181843193454229 0.0162397689146826
"CGI_10023849" 60.059302357287 -1.46092983432033 0.436444144362378 -3.34734662657619 0.000815891216464296 0.00902151091725077
"CGI_10023852" 283.859263165479 1.23540784953186 0.367450989163083 3.36210239179287 0.000773514352431495 0.00868517413898963
"CGI_10023853" 23.3413930922614 1.62789511139969 0.546328381665094 2.97970079174399 0.00288530061450147 0.0222538309077692
"CGI_10023855" 425.015992641183 1.53019720400276 0.296020620987815 5.16922503201473 2.35066713300202e-07 1.28550338755375e-05
"CGI_10023856" 306.557051966571 2.49822672094598 0.406464402554059 6.1462374201729 7.9342496161727e-10 9.23424589943793e-08
"CGI_10023871" 129.158810967847 1.55419899617851 0.440536416726603 3.52796939632585 0.000418760568559251 0.00541911395777745
"CGI_10023874" 135.986954888662 -1.28218652228597 0.407516022226629 -3.14634628420306 0.00165324138651681 0.0151981015765059
"CGI_10023875" 37.1293493632344 -1.35866351787403 0.478045159584597 -2.84212378398446 0.00448140880385254 0.0309135479645695
"CGI_10023899" 215.235284028509 -3.35297932078974 0.404090787370643 -8.29758912002687 1.06245393972562e-16 5.21349019720495e-14
"CGI_10023906" 83.7726066442511 -1.46900595915539 0.500819224883517 -2.93320600761095 0.00335481209858018 0.0250791802472819
"CGI_10023920" 252.287492988602 1.38906634898795 0.403168985929372 3.44537004944941 0.000570278098312976 0.006913923116259
"CGI_10023925" 56.9941389825778 1.7125265879519 0.61132081521073 2.80135494382204 0.00508885132048482 0.0340181091954059
"CGI_10023929" 73.7357614878226 1.22686565771224 0.369347476077953 3.32171122635017 0.000894672355941218 0.00964588556678667
"CGI_10023930" 289.924857313358 1.22989874876707 0.334859338826493 3.67288173319945 0.00023983049777206 0.00354301262615909
"CGI_10023932" 1006.1138034077 -1.79804981717209 0.495631767503638 -3.62779372724306 0.000285853489142934 0.00404412590806065
"CGI_10023956" 468.368180847091 -1.06954819461452 0.348518076424135 -3.06884568395503 0.0021488755884919 0.0182423547262948
"CGI_10023958" 161.783129544536 -2.95180572755314 0.513080032949081 -5.75310972556612 8.76165756433396e-09 7.79787523225723e-07
"CGI_10023972" 655.405842521383 1.50648288973462 0.561044861611236 2.68513802159818 0.00724998598935652 0.0441417658024
"CGI_10023983" 654.33173509645 0.940217741743185 0.319031809492866 2.94709716638526 0.00320772391589597 0.0241947615495086
"CGI_10023987" 340.148723800338 0.991913206771624 0.307556823494721 3.22513802653008 0.00125911947794552 0.0124040006736728
"CGI_10023990" 115.507203891692 1.74574860405629 0.425110635796632 4.10657475267553 4.01569543178534e-05 0.00087420822853111
"CGI_10023991" 63.2563363782712 -1.21946819390385 0.454699498468115 -2.68192113255511 0.007320071484891 0.0444343757538218
"CGI_10023992" 101.03513676487 2.3304993127069 0.626393938887893 3.72050105855829 0.000198827908567589 0.00308540128884885
"CGI_10024016" 104.473911536896 -1.47182977171252 0.438125951341311 -3.35937592193878 0.00078118722414129 0.00873861387964845
"CGI_10024019" 45.1172948953231 1.99451084267121 0.616346421371249 3.23602242750726 0.00121207860471658 0.0120517519973901
"CGI_10024033" 64.646684476232 -2.15024458747672 0.476317275301065 -4.5143115712476 6.35227713075017e-06 0.000197824946116467
"CGI_10024037" 83.2565017864681 2.01696181296501 0.565856170332366 3.56444255398031 0.000364630296107715 0.0048929990067492
"CGI_10024054" 210.491501448143 -1.92000000346515 0.447759753724997 -4.28801380091067 1.80277894909124e-05 0.00046361550424505
"CGI_10024057" 654.204681781026 1.28060483957883 0.406978230095407 3.1466175458049 0.00165170855279273 0.0151981015765059
"CGI_10024060" 156.176002342916 1.39780827119553 0.356136702069398 3.92492057985967 8.67583566305374e-05 0.00160897315932997
"CGI_10024063" 71.4611856442721 2.22099710402167 0.466784613993404 4.75807693192958 1.954460144353e-06 7.59853926785292e-05
"CGI_10024064" 128.176353367179 1.69469209577371 0.390948391057148 4.33482304708086 1.45877418748029e-05 0.000394716902353088
"CGI_10024093" 442.387694491434 -0.890046593119688 0.316863500765673 -2.80892747498203 0.00497068429257525 0.0334622706770472
"CGI_10024095" 129.498933296754 -1.59101588026297 0.571823915127679 -2.78235281556512 0.00539663373551665 0.0355648936849511
"CGI_10024106" 615.866052475538 1.38958956902266 0.404033025113116 3.43929699467912 0.000583227017140358 0.00703592672637896
"CGI_10024107" 304.156955226851 1.78262728615062 0.336211800410209 5.30209613099733 1.14480526919785e-07 6.90534367692898e-06
"CGI_10024113" 381.349020038753 2.69372135940202 0.467660131030237 5.7599978716763 8.41149967013827e-09 7.56035584213022e-07
